  54.020    7.969  112.213     0.064    0.057    1.036     0.413    0.247   -0.858
  54.028    7.473  109.123     0.037    0.098    1.061     0.413    0.247   -0.858
  54.200    6.923  106.042     0.005    0.113    0.996     0.413    0.247   -0.858
  54.364    6.254  102.882     0.004    0.103    1.006     0.413    0.247   -0.858
  54.435    5.663   99.780     0.027    0.037    1.039     0.417    0.240   -0.859
  54.240    4.984   96.541     0.045   -0.019    0.988     0.417    0.240   -0.859
  54.205    4.481   93.395     0.051    0.039    1.018     0.417    0.240   -0.859
  54.076    3.898   90.403     0.032    0.048    0.937     0.417    0.240   -0.859
  53.948    3.415   87.327     0.025    0.012    0.962     0.417    0.240   -0.859
  53.940    3.129   84.180     0.018    0.055    1.018     0.425    0.232   -0.866
  53.819    2.786   80.860     0.029    0.018    1.082     0.425    0.232   -0.866
  53.655    2.453   77.700    -0.010    0.018    1.084     0.425    0.232   -0.866
  53.390    2.294   74.620     0.024    0.006    0.909     0.425    0.232   -0.866
  53.397    2.325   71.335     0.038    0.090    0.896     0.425    0.232   -0.866
  53.689    2.521   67.835     0.029    0.145    1.006     0.417    0.236   -0.873
  53.953    2.523   64.292     0.041    0.097    1.071     0.417    0.236   -0.873
  54.122    2.431   60.846     0.013    0.078    1.097     0.417    0.236   -0.873
  54.137    2.271   57.433     0.045    0.039    0.991     0.417    0.236   -0.873
  54.217    2.128   53.858     0.027    0.045    1.000     0.417    0.236   -0.873
  54.309    2.086   50.175     0.019    0.041    1.047     0.413    0.248   -0.865
  54.322    1.949   46.470     0.004   -0.028    1.001     0.413    0.248   -0.865
  54.260    1.949   42.579     0.036    0.003    0.970     0.413    0.248   -0.865
  54.277    2.117   38.469     0.004    0.047    0.950     0.413    0.248   -0.865
  54.413    2.516   34.214    -0.040    0.119    1.042     0.410    0.251   -0.861
  54.528    2.720   29.915     0.026    0.030    1.053     0.410    0.251   -0.861
  54.527    2.889   25.591     0.049    0.002    1.037     0.410    0.251   -0.861
  54.533    3.168   21.119     0.026    0.057    0.942     0.410    0.251   -0.861
  54.661    3.559   16.409     0.009    0.105    0.935     0.410    0.251   -0.861
  54.838    3.957   11.581     0.048    0.051    0.994     0.426    0.242   -0.848
  54.953    4.385    6.702     0.056    0.019    1.025     0.426    0.242   -0.848
  54.958    4.776    1.655     0.046    0.008    0.996     0.426    0.242   -0.848
  54.907    5.227   -3.630     0.039    0.012    0.958     0.426    0.242   -0.848
  54.808    5.809   -9.239     0.036    0.037    1.060     0.426    0.242   -0.848
  54.711    6.041  -15.141     0.062    0.055    1.112     0.440    0.234   -0.852
  54.353    6.514  -21.364     0.027    0.093    1.124     0.440    0.234   -0.852
  53.996    6.913  -27.781     0.012    0.079    1.018     0.440    0.234   -0.852
  53.605    7.358  -34.446    -0.038    0.107    0.981     0.440    0.234   -0.852
